,Location,Year,Age,Sex,Cause of death or injury,Risk factor,Measure,Value,Lower bound,Upper bound,Measure.1,Value.1,Lower bound.1,Upper bound.1,Measure.2,Value.2,Lower bound.2,Upper bound.2
13,Manipur,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.38543063692575,0.629109633669156,2.25432763361295,"YLDs per 100,000",6.12020996659255,2.29633604039694,10.8020835508005,"DALYs per 100,000",41.2782174541563,18.2183681685667,66.7485089664001
14,Meghalaya,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",0.740204509564865,0.343282948586597,1.20020092074166,"YLDs per 100,000",3.79313954239987,1.48098510625899,6.63749582965506,"DALYs per 100,000",22.3627564643403,10.0143663683559,35.397879729869
15,Mizoram,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",0.582819733170668,0.269605662306002,0.977732299610455,"YLDs per 100,000",4.54299383001091,1.70240751199175,8.08813380960914,"DALYs per 100,000",18.8261118395725,8.87645173102592,31.3378465867041
16,Nagaland,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.13287196707388,0.513794325112322,1.81353469638979,"YLDs per 100,000",4.86237565132206,1.92277603353271,8.59521428652306,"DALYs per 100,000",32.1686955046735,14.3091697768297,52.8168260983957
17,Odisha,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.24381489329426,0.682809430561272,1.92059248477952,"YLDs per 100,000",5.29564550683156,2.62347198496713,8.65378307436507,"DALYs per 100,000",35.3302949481076,20.3172957891863,52.3601258846918
18,Punjab,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",3.09563384007322,1.14690395456289,5.13492365708172,"YLDs per 100,000",9.07030883235819,3.38485531099189,16.2150014468158,"DALYs per 100,000",92.3216910889857,32.2769224625685,153.90188110706
19,Rajasthan,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.159930418238,0.456092502347424,1.97433552790263,"YLDs per 100,000",4.6698408782356,1.78803980924229,8.21861329190495,"DALYs per 100,000",37.416955625914,14.2269863650377,62.0979788255814
20,Sikkim,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.25090748297209,0.507301150345233,2.0989875055016,"YLDs per 100,000",6.95615962252992,2.62285125589333,12.2572116426531,"DALYs per 100,000",37.9032747548158,15.2422036946079,61.9258920827626
21,Tamil Nadu,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",2.81842584708849,1.31900704424658,4.49484195492359,"YLDs per 100,000",8.25331028338169,4.0013596520345,13.7191268534247,"DALYs per 100,000",72.1633326734965,37.3746786125537,110.487314566682
22,Tripura,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.90360780540414,0.800569247616251,3.14475957497759,"YLDs per 100,000",6.1973138702204,2.48334917609724,10.7539598211434,"DALYs per 100,000",54.9928000058085,23.0562486951982,91.3583237471695
23,West Bengal,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.89771115714146,0.85227403123456,3.0108474325875,"YLDs per 100,000",5.9386188661848,2.59252865406429,10.0554882535797,"DALYs per 100,000",51.3654316045051,23.8983471493039,81.0927062141607
24,Bihar,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.10232977958361,0.467652642204633,1.81491737632441,"YLDs per 100,000",3.94789798871164,1.55189585001574,6.97733250884372,"DALYs per 100,000",32.6484245203438,13.5412867227896,53.4461859221761
25,Chhattisgarh,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.93719982957063,0.866398401816782,3.1852525750181,"YLDs per 100,000",6.53046882158997,2.531872821736,11.4277656231455,"DALYs per 100,000",59.5379538233628,25.456990961094,98.0661446870318
26,Jharkhand,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",0.987270817882178,0.419684181431267,1.61398753790991,"YLDs per 100,000",4.95322113202032,1.87485587493275,8.79385300677696,"DALYs per 100,000",29.1299709917479,11.9933231211253,47.5957379878265
27,Madhya Pradesh,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.19601186499849,0.655441038418772,1.81237757271602,"YLDs per 100,000",4.00314794233223,1.96241754345172,6.59223355588827,"DALYs per 100,000",35.1991596917094,18.6475124235445,53.1788670927956
28,Uttar Pradesh,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.19832681820912,0.499563124846392,1.9887027659593,"YLDs per 100,000",4.6714734370909,1.74911060918198,8.45483359097385,"DALYs per 100,000",37.5302820196702,15.4364938895911,61.3465942251323
29,Gujarat,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",3.83179881118986,1.1855893645265,6.67304844294432,"YLDs per 100,000",11.2334556861335,4.08815872401449,19.9771712314373,"DALYs per 100,000",108.723186850641,35.4242751699377,183.380137620971
30,Telangana,2019,All ages,Both,All causes,Diet high in red meat,"Deaths per 100,000",1.89957216295155,0.731345526198692,3.42940880883197,"YLDs per 100,000",6.75827626195867,2.54528598757703,11.9337051320709,"DALYs per 100,000",55.9699203049513,21.2489059840699,99.6322027702972
