,Location,Year,Age,Sex,Cause of death or injury,Risk factor,Measure,Value,Lower bound,Upper bound,Measure.1,Value.1,Lower bound.1,Upper bound.1,Measure.2,Value.2,Lower bound.2,Upper bound.2
11,Kerala,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",137.562500948131,102.343500154108,181.044255614844,"YLDs per 100,000",881.944374122333,624.682551231967,1182.03620638929,"DALYs per 100,000",3515.80322646874,2767.197847097,4394.2238481823
12,Maharashtra,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",87.2698462042072,64.7415546051973,115.556006103149,"YLDs per 100,000",583.92542859981,410.678511427856,791.904716364849,"DALYs per 100,000",2440.22123538965,1937.74904372523,3021.6552923717
13,Manipur,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",80.4017237756452,61.3305070916484,101.835255094097,"YLDs per 100,000",577.664245800297,399.867738468706,778.344779616242,"DALYs per 100,000",2399.69138851183,1860.98478069191,2993.37226042916
14,Meghalaya,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",35.4857842524752,27.3804912380684,45.5150405532482,"YLDs per 100,000",332.789616212593,231.576834098617,452.643745750921,"DALYs per 100,000",1113.52904697619,892.346091405646,1390.61140847226
15,Mizoram,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",34.1594944590078,24.9020580145156,48.3214014249763,"YLDs per 100,000",406.825381674291,285.806318394835,555.537174973469,"DALYs per 100,000",1163.01323619172,915.361691238584,1530.19197376914
16,Nagaland,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",50.3493259080503,36.8264098495428,65.9712140084606,"YLDs per 100,000",410.648173991125,285.613889877576,558.0312927766,"DALYs per 100,000",1452.17965265151,1121.48129367975,1829.41017763363
17,Odisha,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",71.0661900806017,52.1996868626707,92.0115465633259,"YLDs per 100,000",596.614760490404,418.584579910092,808.366485585151,"DALYs per 100,000",2219.85082737987,1750.43222532458,2741.88834935012
18,Punjab,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",142.63594850415,105.865115643073,185.160760106136,"YLDs per 100,000",790.152126614443,555.2503545827,1067.08780288949,"DALYs per 100,000",4057.48918454811,3150.64898661061,5033.84664327307
19,Rajasthan,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",43.0825011065133,30.9448465161548,62.9407248947294,"YLDs per 100,000",419.671621226247,294.061832182547,574.19784183536,"DALYs per 100,000",1452.76783032114,1129.27883575102,1900.14733059321
20,Sikkim,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",59.5278901993313,44.1547843106194,79.1827284190715,"YLDs per 100,000",556.936874677482,388.431447868739,747.74625594046,"DALYs per 100,000",1838.45699897333,1454.88596561602,2298.17598577102
21,Tamil Nadu,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",170.824231575535,128.753136791042,217.445917054781,"YLDs per 100,000",939.973105287608,660.54485494281,1275.12907714154,"DALYs per 100,000",4781.29196930151,3746.72025498249,5949.02641985893
22,Tripura,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",71.5367907053436,53.3285560293748,96.2075574727527,"YLDs per 100,000",513.78859723764,357.843501106371,695.933507902791,"DALYs per 100,000",2065.89905148283,1626.19613374085,2616.36971564459
23,West Bengal,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",73.024355417713,53.6897684732116,97.2086152753429,"YLDs per 100,000",551.441433782992,385.786601701999,745.446688672727,"DALYs per 100,000",2111.67899679199,1651.3819421709,2632.26776107064
24,Bihar,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",51.1975360167691,38.1005686071174,67.5811777737581,"YLDs per 100,000",396.579320044449,277.08595360092,537.304897119017,"DALYs per 100,000",1558.72173402352,1219.78372100901,1943.80041918112
25,Chhattisgarh,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",90.6928545878702,69.618218751308,115.145167954666,"YLDs per 100,000",589.691960607571,414.599565616242,790.910918702409,"DALYs per 100,000",2795.07928679372,2209.02486499393,3426.67893813308
26,Jharkhand,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",48.5123105963771,37.1147835442798,63.5756316388715,"YLDs per 100,000",472.766289792139,329.795972609422,646.070799967072,"DALYs per 100,000",1518.3177343133,1224.73717639849,1863.11264184232
27,Madhya Pradesh,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",63.6230800694659,47.7321900883851,84.2293058581286,"YLDs per 100,000",482.537124961087,341.053594062835,652.958295521538,"DALYs per 100,000",1938.86696802314,1522.30532536081,2412.72399575368
28,Uttar Pradesh,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",60.5355729187295,45.7680238460736,82.9404742960019,"YLDs per 100,000",476.619513358664,333.175597725939,645.898086951593,"DALYs per 100,000",1941.07935275513,1522.99067268402,2449.74589423918
29,Gujarat,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",84.4062566824683,61.7474727063524,110.816175231808,"YLDs per 100,000",557.746047077694,390.577450583785,753.800258432994,"DALYs per 100,000",2543.83304145999,1962.88436345925,3170.50683822733
30,Telangana,2019,All ages,Both,All causes,High fasting plasma glucose,"Deaths per 100,000",80.4631016803357,55.8960968990097,114.587420645719,"YLDs per 100,000",589.471193234751,413.067215281551,794.135165580303,"DALYs per 100,000",2316.75826536497,1736.03113300449,3090.14567351948
