,Location,Year,Age,Sex,Cause of death or injury,Risk factor,Measure,Value,Lower bound,Upper bound,Measure.1,Value.1,Lower bound.1,Upper bound.1,Measure.2,Value.2,Lower bound.2,Upper bound.2
10,Karnataka,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",8.21861914798841,0.89404445760919,17.0855263614224,"YLDs per 100,000",2.39485317283024,0.256765703344764,5.36534756257184,"DALYs per 100,000",229.89663913825,23.5460524655043,479.353690965578
11,Kerala,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",8.69889132006441,0.992006791199536,17.8715376207633,"YLDs per 100,000",4.14322413280701,0.442613930133718,9.22849799324399,"DALYs per 100,000",195.146225634197,21.1852421776532,407.135493133272
12,Maharashtra,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",6.66712336627679,0.747344735156407,13.9228529582733,"YLDs per 100,000",2.88226493219423,0.303255378346811,6.35929531830906,"DALYs per 100,000",173.861909723669,18.3866803806105,364.895236944033
13,Manipur,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",3.15564166450885,0.363912524411128,6.61738588909124,"YLDs per 100,000",1.93703346445489,0.208507422910335,4.34372805495888,"DALYs per 100,000",82.729874570121,9.39772420042615,172.969029887642
14,Meghalaya,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",1.65493166128631,0.197258090623936,3.45741610347651,"YLDs per 100,000",1.38509004768412,0.147398545944399,3.10297344770639,"DALYs per 100,000",43.9409165904659,4.94658431018804,92.2048410258781
15,Mizoram,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",1.08811321311312,0.127529864143342,2.37103541616805,"YLDs per 100,000",1.45919089652299,0.153467286689179,3.31980506408778,"DALYs per 100,000",28.4419057598566,3.03864950806281,62.8446996060281
16,Nagaland,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",2.61311309848773,0.298326738153118,5.39408218495887,"YLDs per 100,000",1.73877483287279,0.186523618923884,3.86668141554227,"DALYs per 100,000",64.4622238631698,6.99258005238493,132.679299221826
17,Odisha,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",2.70620109095445,0.308700829389234,5.77477766210018,"YLDs per 100,000",2.18975580908555,0.239853683505561,4.93043870140657,"DALYs per 100,000",75.2345088860649,8.15066801316479,161.523779551948
18,Punjab,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",11.2260849138224,1.47004731240024,23.1539626923714,"YLDs per 100,000",3.26680092448263,0.421813388109409,7.13395754807508,"DALYs per 100,000",313.972742622272,39.5355586769331,646.586050116202
19,Rajasthan,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",3.94431031691222,0.449725121866594,8.42224205418958,"YLDs per 100,000",1.83425261978082,0.192467655468165,4.13447561010735,"DALYs per 100,000",119.01870411297,12.9288557855469,254.548549752464
20,Sikkim,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",3.25540285847608,0.313949984616643,6.9407334719102,"YLDs per 100,000",2.14331588065326,0.215524427305364,4.88697359164856,"DALYs per 100,000",84.2337651648336,7.51043372557381,180.014745208466
21,Tamil Nadu,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",10.3108404490076,1.12894807205593,21.2217737487298,"YLDs per 100,000",3.13601839104549,0.329830202563809,6.93355452108019,"DALYs per 100,000",277.130198525104,28.3529512200365,575.17109406226
22,Tripura,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",4.53421164954361,0.526555139749451,9.44489129881777,"YLDs per 100,000",2.33905102582257,0.249786643735466,5.24688669882578,"DALYs per 100,000",117.936587653402,12.9250756339883,249.261285652261
23,West Bengal,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",5.1303598329785,0.62000567361918,10.443183744628,"YLDs per 100,000",2.51264004736256,0.26885405256623,5.6252164609388,"DALYs per 100,000",128.626932852153,14.9962766212844,262.538695022398
24,Bihar,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",4.10475923859223,0.517356405987548,8.49057095726427,"YLDs per 100,000",1.74009773024845,0.198901156040467,3.83722389423749,"DALYs per 100,000",110.367639349242,13.5728746846574,228.417530501399
25,Chhattisgarh,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",4.38698271383526,0.491741148839339,9.07739692090326,"YLDs per 100,000",1.98449328949766,0.21773424531006,4.35683105132506,"DALYs per 100,000",128.764988725004,13.8168713001135,264.847909384187
26,Jharkhand,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",3.20558886675893,0.391744277894103,6.5559808739251,"YLDs per 100,000",1.90540505575959,0.210426154780051,4.2678143126949,"DALYs per 100,000",81.9027626740265,9.57994390289563,168.020264012454
27,Madhya Pradesh,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",4.84038421453597,0.541345328144461,10.0484366469371,"YLDs per 100,000",1.83996332261771,0.199737983755645,4.06974952243825,"DALYs per 100,000",137.963678156443,14.8101771835117,288.833300036487
28,Uttar Pradesh,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",4.40475367283003,0.538187412966239,9.20753146348354,"YLDs per 100,000",1.56863747360231,0.173547589642653,3.52348725228375,"DALYs per 100,000",126.079081298801,15.0529195904603,263.432720999099
29,Gujarat,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",7.19705937221719,0.758568127007173,14.794170609855,"YLDs per 100,000",2.29235523202744,0.240377783786322,5.12589805003287,"DALYs per 100,000",205.889108363239,20.6009452468645,425.260912157386
30,Telangana,2019,All ages,Both,All causes,Diet low in polyunsaturated fatty acids,"Deaths per 100,000",6.18933543331369,0.694486611408168,13.2688063340013,"YLDs per 100,000",2.30778941172752,0.249026575350733,5.11725572691823,"DALYs per 100,000",170.049410161844,17.6981102449519,369.28417792538
