,Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound,Measure.1,Value.1,Lower bound.1,Upper bound.1,Measure.2,Value.2,Lower bound.2,Upper bound.2
15,Mizoram,2019,All ages,Both,Lead exposure,"Deaths per 100,000",3.53910317622883,2.00663163326649,5.95841756016123,"YLDs per 100,000",96.1393285020041,46.4587483420774,162.284923379509,"DALYs per 100,000",168.171678663074,101.694342649686,251.889863952656
16,Nagaland,2019,All ages,Both,Lead exposure,"Deaths per 100,000",7.6907305619303,4.63846592086615,11.2619160282348,"YLDs per 100,000",103.61804721322,51.0934152375069,172.631493084805,"DALYs per 100,000",253.870414895974,160.287013397544,361.119940464139
17,Odisha,2019,All ages,Both,Lead exposure,"Deaths per 100,000",16.6212302022584,11.3632144906746,22.9447671424088,"YLDs per 100,000",132.464224259013,70.8687553094485,212.46551980959,"DALYs per 100,000",502.93079706494,353.781945638581,675.496745525651
18,Punjab,2019,All ages,Both,Lead exposure,"Deaths per 100,000",14.7073839099854,8.29450566373162,22.4953536627342,"YLDs per 100,000",89.6840402479235,46.0906799318417,149.118725365164,"DALYs per 100,000",407.076314798784,235.500814812074,605.389592853096
19,Rajasthan,2019,All ages,Both,Lead exposure,"Deaths per 100,000",9.23659194586688,5.88882467073196,14.1240662328808,"YLDs per 100,000",118.300025325111,59.32711873986,197.074075421515,"DALYs per 100,000",341.244445739042,227.547017552903,483.538763031408
20,Sikkim,2019,All ages,Both,Lead exposure,"Deaths per 100,000",10.1209478485747,6.78361262718405,14.4938817916913,"YLDs per 100,000",78.5567032753664,41.9411873610152,126.893585708972,"DALYs per 100,000",287.23613200325,194.870612687388,397.831339549353
21,Tamil Nadu,2019,All ages,Both,Lead exposure,"Deaths per 100,000",30.9678517174064,21.5228238813777,41.0946506893947,"YLDs per 100,000",119.145468569895,68.2597292173108,182.819713540787,"DALYs per 100,000",821.307954287168,585.398293995397,1070.91663343005
22,Tripura,2019,All ages,Both,Lead exposure,"Deaths per 100,000",15.9349680001213,10.277891260128,22.4894861603539,"YLDs per 100,000",116.452859969854,61.9779531602869,190.77169778044,"DALYs per 100,000",459.859212714478,312.127378932027,621.276820999583
23,West Bengal,2019,All ages,Both,Lead exposure,"Deaths per 100,000",15.8944373744073,10.0407422347855,21.9416121711713,"YLDs per 100,000",133.113342095037,72.3423674822984,212.170450050085,"DALYs per 100,000",481.446514353207,323.665012457912,655.61595319559
24,Bihar,2019,All ages,Both,Lead exposure,"Deaths per 100,000",15.3738800611698,10.8974802328903,20.4573598113821,"YLDs per 100,000",183.798870117988,92.5595387483532,305.535241217259,"DALYs per 100,000",535.132552240612,390.274983485374,714.36639089631
25,Chhattisgarh,2019,All ages,Both,Lead exposure,"Deaths per 100,000",18.7235488585138,12.8202849730817,25.0516562558519,"YLDs per 100,000",124.095443102581,65.4402601973226,202.38573567058,"DALYs per 100,000",574.199439893555,406.663755959188,760.175732452934
26,Jharkhand,2019,All ages,Both,Lead exposure,"Deaths per 100,000",11.7703401963751,8.22855030364978,15.7883895072922,"YLDs per 100,000",143.18941478701,74.1792047652618,235.813526104084,"DALYs per 100,000",394.732112119473,282.250447001215,518.171613800471
27,Madhya Pradesh,2019,All ages,Both,Lead exposure,"Deaths per 100,000",16.110477348145402,11.2130694568307,21.8578375647483,"YLDs per 100,000",141.05659607101,74.4895418120964,229.306998364725,"DALYs per 100,000",514.822090682514,372.00187510134,689.392588657316
28,Uttar Pradesh,2019,All ages,Both,Lead exposure,"Deaths per 100,000",14.4480449443502,10.1447143750587,20.3964858638014,"YLDs per 100,000",147.829008704009,73.6197010709801,246.596379021951,"DALYs per 100,000",487.230451321253,350.353120595039,657.488218842581
29,Gujarat,2019,All ages,Both,Lead exposure,"Deaths per 100,000",13.6254556365153,8.61908310916303,19.6877044375887,"YLDs per 100,000",95.6832943475229,50.5014557860756,155.549490263481,"DALYs per 100,000",410.389076819203,270.086298433619,573.303505810661
30,Telangana,2019,All ages,Both,Lead exposure,"Deaths per 100,000",21.6692030264612,14.8512658268833,29.7816343339373,"YLDs per 100,000",107.508498196549,60.1866246058912,169.506856834851,"DALYs per 100,000",583.135955373631,411.310247026705,793.371246402974
